test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
FBtr0088923	FBgn0033205	-	2R:7665827-7669029	young	old	OK	3.8352	10.9615	1.51507	2.49941	5e-05	0.000518851	yes
FBtr0088926	FBgn0050496	-	2R:7699252-7703501	young	old	OK	2.30167	3.68749	0.679961	1.17011	5e-05	0.000518851	yes
FBtr0088997	FBgn0033179	-	2R:7465017-7466759	young	old	OK	12.8863	18.4698	0.519335	1.45637	5e-05	0.000518851	yes
FBtr0089015	FBgn0000352	-	2R:7382175-7387115	young	old	OK	7.35625	5.31351	-0.469306	-1.42291	5e-05	0.000518851	yes
FBtr0089023	FBgn0033127	-	2R:7025009-7028082	young	old	OK	33.138	51.0931	0.624643	2.07349	5e-05	0.000518851	yes
FBtr0089024	FBgn0033128	-	2R:7028910-7033233	young	old	OK	29.3738	39.6641	0.433307	1.366	5e-05	0.000518851	yes
FBtr0089026	FBgn0033129	-	2R:7033561-7034920	young	old	OK	8.61179	14.5587	0.757498	1.75908	5e-05	0.000518851	yes
FBtr0089028	FBgn0033130	-	2R:7035124-7039050	young	old	OK	7.45954	14.3606	0.944956	1.57828	5e-05	0.000518851	yes
FBtr0089030	FBgn0033132	-	2R:7040135-7044710	young	old	OK	90.4302	47.9661	-0.914791	-2.69017	5e-05	0.000518851	yes
FBtr0089032	FBgn0033134	-	2R:7045768-7048538	young	old	OK	56.8172	85.1618	0.583879	1.99563	5e-05	0.000518851	yes
FBtr0089049	FBgn0033153	-	2R:7249160-7250655	young	old	OK	18.8608	51.9142	1.46074	4.64139	5e-05	0.000518851	yes
FBtr0089050	FBgn0026602	-	2R:7243023-7245776	young	old	OK	21.1052	10.9389	-0.948134	-2.91635	5e-05	0.000518851	yes
FBtr0089056	FBgn0015038	-	2R:7086315-7129808	young	old	OK	9.79746	15.1518	0.629013	1.41504	5e-05	0.000518851	yes
FBtr0089077	FBgn0040324	-	4:571754-580122	young	old	OK	54.385	40.0271	-0.442229	-1.51671	5e-05	0.000518851	yes
FBtr0089079	FBgn0039911	-	4:583107-589348	young	old	OK	32.7165	20.1551	-0.698875	-1.24015	5e-05	0.000518851	yes
FBtr0089103	FBgn0039914	-	4:623218-626031	young	old	OK	27.7388	17.7052	-0.647737	-2.19414	5e-05	0.000518851	yes
FBtr0089113	FBgn0024811	-	4:210223-213165	young	old	OK	121.624	95.198	-0.353425	-1.20461	5e-05	0.000518851	yes
FBtr0089115	FBgn0039896	-	4:227921-230428	young	old	OK	43.0589	21.1181	-1.02783	-3.26256	5e-05	0.000518851	yes
FBtr0089119	FBgn0039897	-	4:230729-245903	young	old	OK	20.4847	9.82404	-1.06016	-1.23095	5e-05	0.000518851	yes
FBtr0089125	FBgn0039904	-	4:359937-375554	young	old	OK	16.5992	8.68412	-0.93466	-1.65693	5e-05	0.000518851	yes
FBtr0089137	FBgn0039900	-	4:278684-306481	young	old	OK	47.6502	26.0617	-0.870552	-1.43108	5e-05	0.000518851	yes
FBtr0089144	FBgn0051999	-	4:215008-227748	young	old	OK	33.5352	26.4093	-0.344632	-1.19735	5e-05	0.000518851	yes
FBtr0089291	FBgn0010453	-	2L:7255418-7277171	young	old	OK	3.20885	1.78113	-0.849266	-1.86624	5e-05	0.000518851	yes
FBtr0089320	FBgn0000529	-	2L:19765775-19769067	young	old	OK	1.4068	0.662216	-1.08704	-1.49048	5e-05	0.000518851	yes
FBtr0089321	FBgn0036290	-	3L:12498105-12501311	young	old	OK	75.4626	113.343	0.58686	1.98281	5e-05	0.000518851	yes
FBtr0089324	FBgn0002565	-	3L:12129102-12131869	young	old	OK	83.7341	9.61515	-3.12243	-3.54903	5e-05	0.000518851	yes
FBtr0089329	FBgn0025885	-	2R:7454921-7458874	young	old	OK	94.4647	134.276	0.507354	1.83087	5e-05	0.000518851	yes
FBtr0089333	FBgn0259481	-	3L:11522756-11564312	young	old	OK	180.613	117.902	-0.615314	-1.85482	5e-05	0.000518851	yes
FBtr0089339	FBgn0014018	-	3R:9042507-9052231	young	old	OK	14.482	25.4561	0.813747	1.60651	5e-05	0.000518851	yes
FBtr0089340	FBgn0014018	-	3R:9042507-9052231	young	old	OK	10.4304	19.108	0.873385	1.31415	5e-05	0.000518851	yes
FBtr0089377	FBgn0028979	-	2L:22019207-22025734	young	old	OK	3.24296	1.84709	-0.812055	-2.07278	5e-05	0.000518851	yes
FBtr0089395	FBgn0003141	-	2L:20066390-20075458	young	old	OK	118.345	58.5458	-1.01536	-2.87752	5e-05	0.000518851	yes
FBtr0089471	FBgn0014141	-	3R:17088279-17125389	young	old	OK	7.43845	11.47	0.62479	1.40801	5e-05	0.000518851	yes
FBtr0089488	FBgn0264855	-	2L:408029-414777	young	old	OK	44.0851	35.051	-0.330838	-1.20424	5e-05	0.000518851	yes
FBtr0089519	FBgn0000083	-	3R:21065240-21073319	young	old	OK	48.7376	104.674	1.1028	2.11361	5e-05	0.000518851	yes
FBtr0089546	FBgn0034275	-	2R:17750292-17753214	young	old	OK	5.37057	10.1419	0.917173	2.34855	5e-05	0.000518851	yes
FBtr0089559	FBgn0034277	-	2R:17764573-17767145	young	old	OK	18.2467	24.4393	0.421568	1.30019	5e-05	0.000518851	yes
FBtr0089578	FBgn0036790	-	3L:18560257-18576326	young	old	OK	32.0629	17.9016	-0.840818	-2.89453	5e-05	0.000518851	yes
FBtr0089628	FBgn0032699	-	2L:18689527-18695602	young	old	OK	6.57365	11.5787	0.816711	2.30578	5e-05	0.000518851	yes
FBtr0089644	FBgn0039313	-	3R:25281547-25283237	young	old	OK	3.25056	1.59993	-1.02268	-1.66159	5e-05	0.000518851	yes
FBtr0089661	FBgn0003380	-	X:17924306-18063247	young	old	OK	135.832	83.8444	-0.696034	-1.63896	5e-05	0.000518851	yes
FBtr0089704	FBgn0043070	-	2R:21502096-21519125	young	old	OK	34.1223	13.9667	-1.28873	-1.97598	5e-05	0.000518851	yes
FBtr0089747	FBgn0002773	-	3R:30171437-30174551	young	old	OK	474.699	275.911	-0.782808	-2.58001	5e-05	0.000518851	yes
FBtr0089796	FBgn0052206	-	3L:19340320-19412912	young	old	OK	12.6235	6.9822	-0.854361	-2.9472	5e-05	0.000518851	yes
FBtr0089855	FBgn0041723	-	2L:10368024-10375757	young	old	OK	19.1993	12.0183	-0.675824	-1.80355	5e-05	0.000518851	yes
FBtr0089937	FBgn0031548	-	2L:3525130-3530317	young	old	OK	3.32055	1.91941	-0.79076	-1.54005	5e-05	0.000518851	yes
FBtr0089946	FBgn0250785	-	2L:20787655-20797042	young	old	OK	9.29438	21.1708	1.18765	1.80065	5e-05	0.000518851	yes
FBtr0089972	FBgn0039915	-	4:629690-635350	young	old	OK	139.93	62.6079	-1.16028	-4.13488	5e-05	0.000518851	yes
FBtr0090022	FBgn0032456	-	2L:12713275-12766546	young	old	OK	11.8923	23.0724	0.956138	1.30399	5e-05	0.000518851	yes
FBtr0091785	FBgn0053784	-	3R:10067904-10068572	young	old	OK	4.40074	1.0746	-2.03395	-2.01595	5e-05	0.000518851	yes
FBtr0091930	FBgn0053926	-	3L:9443231-9446388	young	old	OK	6.83984	24.6483	1.84945	3.77881	5e-05	0.000518851	yes
FBtr0091953	FBgn0062961	-	2R:18711390-18711951	young	old	OK	28.3778	17.0631	-0.733884	-1.52413	5e-05	0.000518851	yes
FBtr0099990	FBgn0001297	-	3R:29765994-29794113	young	old	OK	6.42666	16.5284	1.36281	1.74297	5e-05	0.000518851	yes
FBtr0100009	FBgn0260006	-	X:15125752-15137311	young	old	OK	9.64808	4.6899	-1.04068	-2.92127	5e-05	0.000518851	yes
FBtr0100022	FBgn0261458	-	2L:1150765-1158262	young	old	OK	37.1893	62.4486	0.74778	2.31664	5e-05	0.000518851	yes
FBtr0100038	FBgn0067905	-	2R:20870391-20870678	young	old	OK	2156.81	3729.65	0.790144	2.60516	5e-05	0.000518851	yes
FBtr0100109	FBgn0054054	-	2R:11409809-11410438	young	old	OK	6.1878	13.8697	1.16444	1.93216	5e-05	0.000518851	yes
FBtr0100125	FBgn0043841	-	2L:12403269-12423439	young	old	OK	108.884	329.551	1.59771	1.76922	5e-05	0.000518851	yes
FBtr0100146	FBgn0264607	-	4:1035287-1053703	young	old	OK	96.2168	55.3169	-0.798568	-1.26372	5e-05	0.000518851	yes
FBtr0100153	FBgn0001168	-	3L:8675758-8679253	young	old	OK	19.5617	35.2986	0.851582	1.80895	5e-05	0.000518851	yes
FBtr0100186	FBgn0035538	-	3L:4367648-4380387	young	old	OK	74.3908	41.6376	-0.837238	-2.76254	5e-05	0.000518851	yes
FBtr0100313	FBgn0015609	-	2L:17647052-17778340	young	old	OK	9.18241	5.15657	-0.83246	-1.23498	5e-05	0.000518851	yes
FBtr0100315	FBgn0015609	-	2L:17647052-17778340	young	old	OK	6.42596	3.43161	-0.905026	-1.1855	5e-05	0.000518851	yes
FBtr0100372	FBgn0263397	-	2R:14276129-14300095	young	old	OK	22.2095	10.9649	-1.01828	-1.37718	5e-05	0.000518851	yes
FBtr0100471	FBgn0004575	-	3R:10190688-10222442	young	old	OK	181.983	133.097	-0.451323	-1.42079	5e-05	0.000518851	yes
FBtr0100479	FBgn0001091	-	2R:7791900-7793380	young	old	OK	222.789	129.734	-0.780114	-2.80456	5e-05	0.000518851	yes
FBtr0100513	FBgn0029175	-	2R:16143146-16148719	young	old	OK	16.5567	11.2925	-0.552059	-1.51578	5e-05	0.000518851	yes
FBtr0100544	FBgn0039924	-	4:1185767-1196848	young	old	OK	283.444	187.425	-0.596754	-1.58464	5e-05	0.000518851	yes
FBtr0100547	FBgn0034139	-	2R:16572081-16574154	young	old	OK	10.6817	16.5999	0.636033	1.72748	5e-05	0.000518851	yes
FBtr0100559	FBgn0001223	-	3L:9372721-9374964	young	old	OK	13.5573	221.844	4.0324	10.8032	5e-05	0.000518851	yes
FBtr0100642	FBgn0053460	-	2R:15694091-15695232	young	old	OK	4.91513	12.7942	1.38019	2.78158	5e-05	0.000518851	yes
FBtr0100663	FBgn0000042	-	X:5900860-5905399	young	old	OK	98.8175	243.04	1.29836	1.86459	5e-05	0.000518851	yes
FBtr0100890	FBgn0013688	-	mitochondrion_genome:14130-14916	young	old	OK	359.311	94.5077	-1.92673	-6.11402	5e-05	0.000518851	yes
FBtr0110801	FBgn0039064	-	3R:23227726-23248903	young	old	OK	59.5472	40.6977	-0.549087	-1.30551	5e-05	0.000518851	yes
FBtr0110807	FBgn0083949	-	3R:5862864-5959555	young	old	OK	5.87514	4.03626	-0.541605	-1.42734	5e-05	0.000518851	yes
FBtr0110808	FBgn0083950	-	3R:10972380-11050175	young	old	OK	13.1487	10.3574	-0.344256	-1.19896	5e-05	0.000518851	yes
FBtr0110834	FBgn0051030	-	3R:30164691-30166419	young	old	OK	31.8016	17.3872	-0.871076	-1.38636	5e-05	0.000518851	yes
FBtr0110874	FBgn0045035	-	3R:15232211-15242236	young	old	OK	4.02729	5.6165	0.479861	1.5525	5e-05	0.000518851	yes
FBtr0110905	FBgn0083971	-	3R:8747797-8768200	young	old	OK	11.8016	7.91578	-0.576174	-1.15421	5e-05	0.000518851	yes
FBtr0110924	FBgn0005640	-	3L:3515750-3610521	young	old	OK	25.4447	16.5154	-0.623551	-1.54782	5e-05	0.000518851	yes
FBtr0110944	FBgn0083972	-	2L:21094965-21102429	young	old	OK	39.4264	65.6957	0.736637	1.56602	5e-05	0.000518851	yes
FBtr0110978	FBgn0031885	-	2L:7056300-7063586	young	old	OK	45.7144	32.6662	-0.484851	-1.75751	5e-05	0.000518851	yes
FBtr0111114	FBgn0260799	-	2R:4595287-4609492	young	old	OK	269.451	195.786	-0.460742	-1.58262	5e-05	0.000518851	yes
FBtr0111127	FBgn0250907	-	2L:22999573-23025915	young	old	OK	0.314986	0.780764	1.3096	1.57292	5e-05	0.000518851	yes
FBtr0111143	FBgn0011288	-	3L:24074179-24299205	young	old	OK	153.579	84.0896	-0.868984	-1.36176	5e-05	0.000518851	yes
FBtr0111169	FBgn0058298	-	3L:23726828-23727989	young	old	OK	32.9521	7.12941	-2.20852	-5.54517	5e-05	0.000518851	yes
FBtr0111188	FBgn0263830	-	X:22958855-22960091	young	old	OK	35.7744	21.9162	-0.706927	-1.96072	5e-05	0.000518851	yes
FBtr0111230	FBgn0058006	-	2L:22622416-22756349	young	old	OK	29.5308	18.7591	-0.654628	-2.20786	5e-05	0.000518851	yes
FBtr0112350	FBgn0085188	-	2L:10202519-10204317	young	old	OK	53.0567	39.7231	-0.417555	-1.31618	5e-05	0.000518851	yes
FBtr0112357	FBgn0085195	-	2L:14743192-14743879	young	old	OK	40.6973	21.5465	-0.917481	-1.81537	5e-05	0.000518851	yes
FBtr0112379	FBgn0262954	-	2R:15144967-15145519	young	old	OK	166.872	266.212	0.673836	2.05303	5e-05	0.000518851	yes
FBtr0112410	FBgn0085246	-	2R:8227989-8228727	young	old	OK	1.51951	0.258132	-2.55743	-1.74351	5e-05	0.000518851	yes
FBtr0112420	FBgn0085256	-	2R:11248125-11248610	young	old	OK	39.5292	131.384	1.7328	4.79218	5e-05	0.000518851	yes
FBtr0112527	FBgn0085354	-	X:16714448-16726948	young	old	OK	11.2707	21.277	0.91671	1.72891	5e-05	0.000518851	yes
FBtr0112593	FBgn0085397	-	2R:21872029-21946259	young	old	OK	6.00105	3.88861	-0.625959	-1.81022	5e-05	0.000518851	yes
FBtr0112637	FBgn0085422	-	2L:3175111-3200496	young	old	OK	5.79779	4.11237	-0.495531	-1.27925	5e-05	0.000518851	yes
FBtr0112724	FBgn0085452	-	2R:23357659-23359204	young	old	OK	4.92011	26.5113	2.42984	3.15509	5e-05	0.000518851	yes
FBtr0112738	FBgn0085466	-	3R:28283718-28284725	young	old	OK	10.5718	6.62173	-0.674945	-1.35753	5e-05	0.000518851	yes
FBtr0112750	FBgn0085475	-	2R:22647457-22647807	young	old	OK	3.80524	9.0661	1.2525	1.35383	5e-05	0.000518851	yes
FBtr0112799	FBgn0000448	-	2R:10203994-10237348	young	old	OK	55.3769	30.2936	-0.870273	-1.64069	5e-05	0.000518851	yes
FBtr0112805	FBgn0000636	-	2L:18320101-18393441	young	old	OK	16.8228	24.7995	0.559893	1.67694	5e-05	0.000518851	yes
FBtr0112806	FBgn0001083	-	X:11992914-12003914	young	old	OK	4.28828	1.65585	-1.37282	-2.07109	5e-05	0.000518851	yes
FBtr0112813	FBgn0001624	-	X:11369664-11409776	young	old	OK	43.0958	28.9687	-0.573053	-1.41829	5e-05	0.000518851	yes
FBtr0112850	FBgn0005536	-	3L:16051958-16082026	young	old	OK	72.6091	45.5587	-0.672422	-1.59801	5e-05	0.000518851	yes
FBtr0112853	FBgn0005564	-	3L:19566850-19584568	young	old	OK	45.1473	22.1825	-1.02522	-3.54625	5e-05	0.000518851	yes
FBtr0112866	FBgn0011224	-	3R:31846986-32015520	young	old	OK	64.5121	48.0892	-0.423858	-1.13144	5e-05	0.000518851	yes
FBtr0112907	FBgn0025574	-	3R:23860161-23890052	young	old	OK	63.1954	47.2037	-0.42092	-1.48993	5e-05	0.000518851	yes
FBtr0113028	FBgn0031893	-	2L:7182233-7190010	young	old	OK	32.9131	19.9637	-0.721281	-1.5002	5e-05	0.000518851	yes
FBtr0113030	FBgn0032129	-	2L:9547719-9566750	young	old	OK	34.6441	22.0998	-0.648579	-1.47183	5e-05	0.000518851	yes
FBtr0113033	FBgn0032221	-	2L:10328199-10331116	young	old	OK	53.2795	38.9361	-0.452472	-1.59747	5e-05	0.000518851	yes
FBtr0113096	FBgn0034418	-	2R:19133726-19137169	young	old	OK	13.852	9.2126	-0.588412	-1.29647	5e-05	0.000518851	yes
FBtr0113137	FBgn0035521	-	3L:4262704-4263464	young	old	OK	151.797	81.6934	-0.893855	-2.39419	5e-05	0.000518851	yes
FBtr0113182	FBgn0037015	-	3L:20712837-20719200	young	old	OK	6.655	3.90832	-0.76789	-1.36186	5e-05	0.000518851	yes
FBtr0113191	FBgn0037229	-	3R:4269220-4277928	young	old	OK	22.6612	6.11491	-1.88982	-4.82094	5e-05	0.000518851	yes
FBtr0113202	FBgn0037525	-	3R:7855581-7886733	young	old	OK	60.6364	37.7428	-0.683985	-1.80477	5e-05	0.000518851	yes
FBtr0113215	FBgn0037819	-	3R:10677736-10680925	young	old	OK	48.3275	34.2233	-0.497867	-1.58279	5e-05	0.000518851	yes
FBtr0113286	FBgn0039277	-	3R:25109225-25112516	young	old	OK	98.9102	63.3991	-0.641657	-2.31152	5e-05	0.000518851	yes
FBtr0113321	FBgn0040256	-	3R:11126596-11128328	young	old	OK	20.8387	8.10108	-1.36308	-3.69637	5e-05	0.000518851	yes
FBtr0113334	FBgn0040817	-	3L:11712228-11715285	young	old	OK	35.102	21.1694	-0.72957	-2.01914	5e-05	0.000518851	yes
FBtr0113352	FBgn0045761	-	3R:25323155-25329316	young	old	OK	38.4059	52.9638	0.46368	1.57691	5e-05	0.000518851	yes
FBtr0113465	FBgn0053542	-	X:18277232-18284596	young	old	OK	0.179242	0.540875	1.59339	1.48874	5e-05	0.000518851	yes
FBtr0113473	FBgn0259697	-	3L:24324865-24401655	young	old	OK	0.428371	0.927519	1.11452	1.257	5e-05	0.000518851	yes
FBtr0113713	FBgn0020908	-	2R:2932594-2968052	young	old	OK	55.172	10.6637	-2.37122	-4.51508	5e-05	0.000518851	yes
FBtr0113818	FBgn0058178	-	3L:25798440-26014112	young	old	OK	83.4146	34.875	-1.25811	-2.20381	5e-05	0.000518851	yes
FBtr0113825	FBgn0058191	-	2R:1264139-1267747	young	old	OK	61.6735	42.0386	-0.552937	-1.47298	5e-05	0.000518851	yes
FBtr0113830	FBgn0267861	-	2R:1512809-1527095	young	old	OK	20.6445	9.97791	-1.04894	-1.54558	5e-05	0.000518851	yes
FBtr0113841	FBgn0063670	-	3L:27082090-27083906	young	old	OK	10.9621	5.79853	-0.918768	-1.66339	5e-05	0.000518851	yes
FBtr0114029	FBgn0262123	-	2R:1349391-1443935	young	old	OK	4.76433	2.04269	-1.2218	-2.21641	5e-05	0.000518851	yes
FBtr0114111	FBgn0087011	-	2R:1649060-1778937	young	old	OK	18.834	14.0871	-0.418966	-1.23848	5e-05	0.000518851	yes
FBtr0114524	FBgn0051956	-	2L:3472602-3475338	young	old	OK	0.785823	0.240981	-1.70529	-1.73483	5e-05	0.000518851	yes
FBtr0114569	FBgn0050021	-	2R:11222870-11232516	young	old	OK	21.0879	12.2696	-0.781332	-1.32999	5e-05	0.000518851	yes
FBtr0114573	FBgn0267795	-	3L:14053099-14071583	young	old	OK	10.8495	17.1681	0.662105	1.92424	5e-05	0.000518851	yes
FBtr0114575	FBgn0260499	-	2R:11442504-11451604	young	old	OK	309.181	184.068	-0.748212	-2.19866	5e-05	0.000518851	yes
FBtr0273188	FBgn0031568	-	2L:3730465-3754617	young	old	OK	2.75357	1.92861	-0.513742	-1.28556	5e-05	0.000518851	yes
FBtr0273263	FBgn0035049	-	2R:24669396-24688184	young	old	OK	3.10574	13.2107	2.0887	1.89525	5e-05	0.000518851	yes
FBtr0273277	FBgn0036764	-	3L:17852623-17856794	young	old	OK	3.96104	7.23837	0.869786	1.44496	5e-05	0.000518851	yes
FBtr0273313	FBgn0036679	-	3L:16938329-16938952	young	old	OK	2.12913	0.302054	-2.81739	-1.9424	5e-05	0.000518851	yes
FBtr0273346	FBgn0267376	-	3R:10863354-10868642	young	old	OK	46.8135	22.1573	-1.07914	-2.18702	5e-05	0.000518851	yes
FBtr0273393	FBgn0031436	-	2L:2579200-2580172	young	old	OK	135.753	101.969	-0.412848	-1.25198	5e-05	0.000518851	yes
FBtr0273404	FBgn0032943	-	2L:21344606-21358271	young	old	OK	60.1162	44.9896	-0.418162	-1.49337	5e-05	0.000518851	yes
FBtr0273420	FBgn0032075	-	2L:8937389-8943257	young	old	OK	10.7173	22.3571	1.06079	1.56322	5e-05	0.000518851	yes
FBtr0273438	FBgn0036259	-	3L:12157051-12163735	young	old	OK	7.21021	3.93215	-0.874724	-2.0691	5e-05	0.000518851	yes
FBtr0273450	FBgn0053179	-	2L:16973090-16993984	young	old	OK	16.6627	10.0895	-0.723769	-2.31418	5e-05	0.000518851	yes
FBtr0289963	FBgn0036595	-	3L:16287579-16288422	young	old	OK	0.932901	0.129927	-2.84403	-1.62668	5e-05	0.000518851	yes
FBtr0289990	FBgn0050022	-	2R:11384742-11397432	young	old	OK	16.8346	26.7424	0.667698	1.36671	5e-05	0.000518851	yes
FBtr0289993	FBgn0050050	-	2R:12408953-12409735	young	old	OK	13.1176	4.96941	-1.40035	-2.42812	5e-05	0.000518851	yes
FBtr0289998	FBgn0016061	-	3R:27375087-27437482	young	old	OK	5.48752	3.28964	-0.738224	-2.14554	5e-05	0.000518851	yes
FBtr0290130	FBgn0036262	-	3L:12184983-12187860	young	old	OK	288.035	378.891	0.395538	1.32059	5e-05	0.000518851	yes
FBtr0290199	FBgn0038632	-	3R:18591026-18659309	young	old	OK	10.9485	4.84013	-1.17762	-1.3283	5e-05	0.000518851	yes
FBtr0290201	FBgn0039817	-	3R:31098867-31101169	young	old	OK	7.52536	3.44352	-1.12787	-2.50214	5e-05	0.000518851	yes
FBtr0290231	FBgn0283499	-	3R:21570247-21619321	young	old	OK	16.4951	21.7017	0.395771	1.13276	5e-05	0.000518851	yes
FBtr0290260	FBgn0036587	-	3L:16265384-16268156	young	old	OK	22.226	34.0945	0.617293	1.29508	5e-05	0.000518851	yes
FBtr0290272	FBgn0031942	-	2L:7752169-7753383	young	old	OK	62.3947	3.60531	-4.11323	-7.1269	5e-05	0.000518851	yes
FBtr0290291	FBgn0000422	-	2L:19114400-19120306	young	old	OK	47.4655	31.1833	-0.606103	-1.74705	5e-05	0.000518851	yes
FBtr0290305	FBgn0250867	-	2L:20965519-21052164	young	old	OK	41.9705	28.476	-0.559626	-1.37167	5e-05	0.000518851	yes
FBtr0290323	FBgn0002931	-	2L:82420-87387	young	old	OK	7.028	9.34741	0.411451	1.08894	5e-05	0.000518851	yes
FBtr0290328	FBgn0250908	-	3R:26645281-26681966	young	old	OK	25.7463	19.2573	-0.418959	-1.50334	5e-05	0.000518851	yes
FBtr0299519	FBgn0032797	-	2L:19508952-19517204	young	old	OK	92.3059	46.9043	-0.976701	-1.73675	5e-05	0.000518851	yes
FBtr0299542	FBgn0036656	-	3L:16724677-16726169	young	old	OK	20.4366	0.432121	-5.56358	-4.65378	5e-05	0.000518851	yes
FBtr0299544	FBgn0085399	-	2R:21987067-22039559	young	old	OK	23.7328	12.1717	-0.963348	-2.33476	5e-05	0.000518851	yes
FBtr0299573	FBgn0259145	-	2R:22740998-22798289	young	old	OK	11.7336	7.16422	-0.71176	-2.43863	5e-05	0.000518851	yes
FBtr0299600	FBgn0030259	-	X:11057544-11059619	young	old	OK	91.6444	55.6227	-0.720374	-2.29614	5e-05	0.000518851	yes
FBtr0299610	FBgn0259164	-	3L:6066295-6071545	young	old	OK	1.48279	0.787098	-0.913696	-1.37416	5e-05	0.000518851	yes
FBtr0299623	FBgn0261461	-	X:19136106-19167082	young	old	OK	14.1125	18.92	0.422938	1.444	5e-05	0.000518851	yes
FBtr0299687	FBgn0259201	-	2L:18812647-18813941	young	old	OK	32.3226	10.1881	-1.66566	-2.02084	5e-05	0.000518851	yes
FBtr0299697	FBgn0259209	-	2R:24074601-24078223	young	old	OK	3.23852	10.7552	1.73162	1.8532	5e-05	0.000518851	yes
FBtr0299796	FBgn0259229	-	2L:1219292-1229802	young	old	OK	9.39056	5.36621	-0.807307	-2.16198	5e-05	0.000518851	yes
FBtr0299862	FBgn0259241	-	X:10967721-11039901	young	old	OK	13.2848	8.27229	-0.683422	-1.98779	5e-05	0.000518851	yes
FBtr0299912	FBgn0040297	-	2L:21104567-21134255	young	old	OK	37.9906	21.2887	-0.835557	-2.34611	5e-05	0.000518851	yes
FBtr0299918	FBgn0286203	-	2R:5413743-5456095	young	old	OK	18.4041	13.1088	-0.489491	-1.12398	5e-05	0.000518851	yes
FBtr0299929	FBgn0259678	-	2R:9716347-9748121	young	old	OK	7.86708	11.4423	0.540471	1.2277	5e-05	0.000518851	yes
FBtr0299950	FBgn0259700	-	X:16093058-16104946	young	old	OK	21.4261	29.4539	0.459089	1.25254	5e-05	0.000518851	yes
FBtr0299962	FBgn0259709	-	2R:21664125-21666579	young	old	OK	4.32681	10.5501	1.28589	2.24582	5e-05	0.000518851	yes
FBtr0299996	FBgn0259733	-	3R:13813108-13814648	young	old	OK	33.4042	45.3799	0.442025	1.48438	5e-05	0.000518851	yes
FBtr0300006	FBgn0259736	-	3R:22120060-22133367	young	old	OK	16.0764	26.6319	0.728215	2.5921	5e-05	0.000518851	yes
FBtr0300059	FBgn0038214	-	3R:14244803-14245471	young	old	OK	17.8207	3.89252	-2.19478	-3.32977	5e-05	0.000518851	yes
FBtr0300123	FBgn0014135	-	3R:19794072-19836817	young	old	OK	3.4874	11.6235	1.73681	4.85496	5e-05	0.000518851	yes
FBtr0300190	FBgn0036449	-	3L:14776495-14786412	young	old	OK	34.8673	50.0645	0.521912	1.81256	5e-05	0.000518851	yes
FBtr0300200	FBgn0259918	-	X:11724245-11736617	young	old	OK	418.563	169.426	-1.30479	-4.01624	5e-05	0.000518851	yes
FBtr0300207	FBgn0086917	-	3R:3322809-3354486	young	old	OK	0.617259	1.456	1.23806	1.60115	5e-05	0.000518851	yes
FBtr0300286	FBgn0033807	-	2R:13212404-13214496	young	old	OK	4.04	2.13925	-0.917249	-1.50972	5e-05	0.000518851	yes
FBtr0300326	FBgn0040370	-	X:268508-470726	young	old	OK	35.8337	21.0178	-0.769704	-2.07625	5e-05	0.000518851	yes
FBtr0300335	FBgn0037676	-	3R:9293641-9328511	young	old	OK	23.4048	9.92156	-1.23817	-1.43622	5e-05	0.000518851	yes
FBtr0300344	FBgn0039908	-	4:467496-488994	young	old	OK	47.217	30.963	-0.608761	-1.13602	5e-05	0.000518851	yes
FBtr0300357	FBgn0028988	-	2R:6880994-6884873	young	old	OK	19.6714	27.8861	0.503446	1.4248	5e-05	0.000518851	yes
FBtr0300399	FBgn0039420	-	3R:26262661-26277050	young	old	OK	8.01037	4.80789	-0.736467	-1.82923	5e-05	0.000518851	yes
FBtr0300406	FBgn0053329	-	3R:14222073-14224155	young	old	OK	4.5721	8.78713	0.942535	2.19819	5e-05	0.000518851	yes
FBtr0300453	FBgn0052638	-	X:13115130-13128794	young	old	OK	28.2217	39.2596	0.476243	1.55261	5e-05	0.000518851	yes
FBtr0300455	FBgn0034622	-	2R:21341971-21345608	young	old	OK	0.717981	2.0294	1.49904	2.49574	5e-05	0.000518851	yes
FBtr0300491	FBgn0053512	-	3R:11533482-11542949	young	old	OK	10.6636	7.52845	-0.502276	-1.48657	5e-05	0.000518851	yes
FBtr0300533	FBgn0259243	-	3L:20816117-20836048	young	old	OK	89.6344	65.4101	-0.454539	-1.24142	5e-05	0.000518851	yes
FBtr0300594	FBgn0028875	-	2L:14040169-14094401	young	old	OK	42.6619	30.8814	-0.466209	-1.34875	5e-05	0.000518851	yes
FBtr0300621	FBgn0035505	-	3L:4173883-4193788	young	old	OK	37.8106	22.2527	-0.764808	-1.44416	5e-05	0.000518851	yes
FBtr0300787	FBgn0026076	-	X:15849730-15853175	young	old	OK	101.805	71.9044	-0.501652	-1.62364	5e-05	0.000518851	yes
FBtr0300817	FBgn0051189	-	3R:21044067-21045842	young	old	OK	10.7071	16.5217	0.625799	1.41199	5e-05	0.000518851	yes
